ReviewID,CustomerID,ProductID,ReviewText,Rating,ReviewDate
10605,3914,439,Amazing Accessories!,5,2025-12-01 05:14:25.279698
10606,354,55,Disappointed Mens Jackets!,2,2025-11-11 05:14:25.279698
10607,1586,234,Great Shirts!,4,2025-11-18 05:14:25.279698
10608,4528,491,Satisfactory Shirts.,3,2025-11-22 05:14:25.279698
10609,3389,166,Amazing Accessories!,5,2025-11-14 05:14:25.279698
10610,2273,290,Very good Shoes!,4,2025-11-21 05:14:25.279698
10611,2070,5,Excellent Womens Sneakers!,5,2025-12-20 05:14:25.279698
10612,3908,107,Okay Shirts.,3,2025-11-16 05:14:25.279698
10613,1491,177,Not good Mens Jackets!,2,2025-11-03 05:14:25.279698
10614,4877,427,Not good Mens Jackets!,2,2025-12-06 05:14:25.279698
10615,1594,336,Love this Shoes!,5,2025-12-02 05:14:25.279698
10616,1362,308,Bad Shoes!,2,2025-11-29 05:14:25.279698
10617,978,17,Very good Dresses!,5,2025-11-14 05:14:25.279698
10618,803,147,Love this Shirts!,4,2025-11-03 05:14:25.279698
10619,2673,357,Poor quality Shirts!,1,2025-12-13 05:14:25.279698
10620,2323,284,Okay Dresses.,3,2025-12-26 05:14:25.279698
10621,1667,355,Okay Womens Sneakers.,3,2025-11-26 05:14:25.279698
10622,1748,205,Disappointed Mens Jackets!,2,2025-12-18 05:14:25.279698
10623,138,277,Bad Pants!,1,2025-12-29 05:14:25.279698
10624,2801,444,Excellent Dresses!,4,2025-12-13 05:14:25.279698
10625,2099,478,Disappointed Mens Jackets!,1,2025-12-15 05:14:25.279698
10626,4385,476,Not good Mens Jackets!,1,2025-11-21 05:14:25.279698
10627,727,380,Bad Accessories!,2,2025-12-29 05:14:25.279698
10628,3404,87,Satisfactory Womens Sneakers.,3,2025-12-07 05:14:25.279698
10629,35,129,Great Accessories!,5,2025-11-12 05:14:25.279698
10630,360,488,Very good Mens Jackets!,5,2025-12-09 05:14:25.279698
10631,1560,470,Okay Womens Sneakers.,3,2025-11-09 05:14:25.279698
10632,2725,131,Very good Shoes!,5,2025-11-08 05:14:25.279698
10633,1334,150,Excellent Accessories!,5,2026-01-01 05:14:25.279698
10634,2584,143,Satisfactory Mens Jackets.,3,2025-11-05 05:14:25.279698
10635,1608,113,Amazing Accessories!,5,2025-11-26 05:14:25.279698
10636,1946,167,Not good Womens Sneakers!,1,2025-12-29 05:14:25.279698
10637,47,490,Poor quality Pants!,2,2025-12-21 05:14:25.279698
10638,756,299,Amazing Mens Jackets!,4,2025-12-15 05:14:25.279698
10639,3567,445,Poor quality Accessories!,1,2025-11-09 05:14:25.279698
10640,3101,345,Amazing Shoes!,4,2025-12-19 05:14:25.279698
10641,4618,367,Great Dresses!,5,2025-11-23 05:14:25.279698
10642,2738,254,Not good Dresses!,1,2025-12-08 05:14:25.279698
10643,681,291,Too small Pants!,2,2025-11-15 05:14:25.279698
10644,4373,232,Poor quality Accessories!,1,2025-11-12 05:14:25.279698
10645,3234,103,Very good Shoes!,4,2025-11-23 05:14:25.279698
10646,4182,239,Satisfactory Shoes.,3,2025-12-12 05:14:25.279698
10647,318,462,Average Shoes.,3,2025-11-10 05:14:25.279698
10648,2023,418,Bad Shoes!,2,2025-12-14 05:14:25.279698
10649,1143,89,Average Pants.,3,2025-11-05 05:14:25.279698
10650,2839,161,Love this Accessories!,5,2025-12-28 05:14:25.279698
10651,110,191,Satisfactory Shoes.,3,2025-12-02 05:14:25.279698
10652,4161,182,Bad Mens Jackets!,1,2025-11-06 05:14:25.279698
10653,2251,183,Satisfactory Mens Jackets.,3,2025-12-29 05:14:25.279698
10654,695,281,Satisfactory Mens Jackets.,3,2025-11-24 05:14:25.279698
10655,3360,38,Average Pants.,3,2025-12-01 05:14:25.279698
10656,3304,111,Satisfactory Mens Jackets.,3,2025-12-06 05:14:25.279698
10657,856,349,Okay Shirts.,3,2025-12-15 05:14:25.279698
10658,867,42,Satisfactory Accessories.,3,2025-12-09 05:14:25.279698
10659,2996,436,Great Shoes!,5,2025-11-13 05:14:25.279698
10660,2155,52,Okay Pants.,3,2025-12-20 05:14:25.279698
10661,1324,97,Love this Shoes!,4,2025-12-13 05:14:25.279698
10662,968,247,Excellent Shirts!,5,2025-11-04 05:14:25.279698
10663,192,75,Great Mens Jackets!,4,2025-11-30 05:14:25.279698
10664,140,392,Very good Pants!,5,2025-12-30 05:14:25.279698
10665,1277,238,Disappointed Womens Sneakers!,1,2025-12-04 05:14:25.279698
10666,2849,253,Not good Mens Jackets!,2,2025-11-06 05:14:25.279698
10667,649,415,Bad Dresses!,2,2025-12-19 05:14:25.279698
10668,4126,286,Disappointed Shoes!,1,2025-11-04 05:14:25.279698
10669,3385,416,Bad Shoes!,1,2025-11-06 05:14:25.279698
10670,1396,147,Love this Dresses!,5,2025-12-29 05:14:25.279698
10671,4783,63,Bad Shirts!,2,2025-11-15 05:14:25.279698
10672,2260,117,Amazing Mens Jackets!,5,2025-12-30 05:14:25.279698
10673,3488,321,Satisfactory Mens Jackets.,3,2025-11-21 05:14:25.279698
10674,2862,330,Not good Dresses!,1,2025-12-26 05:14:25.279698
10675,2652,364,Disappointed Shirts!,1,2025-12-30 05:14:25.279698
10676,1166,125,Bad Pants!,2,2025-12-17 05:14:25.279698
10677,93,377,Satisfactory Shirts.,3,2026-01-01 05:14:25.279698
10678,1394,446,Too small Shirts!,1,2025-11-28 05:14:25.279698
10679,492,463,Bad Mens Jackets!,2,2025-12-16 05:14:25.279698
10680,2439,46,Average Shirts.,3,2025-11-29 05:14:25.279698
10681,2186,169,Great Accessories!,4,2025-12-22 05:14:25.279698
10682,3497,151,Love this Shirts!,4,2025-12-02 05:14:25.279698
10683,1860,83,Too small Pants!,1,2025-11-09 05:14:25.279698
10684,3568,484,Excellent Shoes!,5,2026-01-01 05:14:25.279698
10685,4015,376,Too small Shoes!,1,2025-11-18 05:14:25.279698
10686,3065,123,Bad Dresses!,1,2025-11-25 05:14:25.279698
10687,2340,268,Not good Accessories!,2,2025-12-15 05:14:25.279698
10688,3221,320,Very good Accessories!,4,2025-12-27 05:14:25.279698
10689,4734,500,Amazing Mens Jackets!,5,2025-12-18 05:14:25.279698
10690,112,24,Bad Shoes!,2,2025-11-05 05:14:25.279698
10691,2401,112,Bad Pants!,2,2025-11-14 05:14:25.279698
10692,610,255,Excellent Accessories!,4,2025-12-13 05:14:25.279698
10693,3420,317,Amazing Pants!,5,2025-11-27 05:14:25.279698
10694,187,491,Bad Pants!,1,2025-12-29 05:14:25.279698
10695,533,82,Love this Accessories!,5,2025-12-13 05:14:25.279698
10696,3734,214,Very good Shoes!,5,2025-12-11 05:14:25.279698
10697,207,391,Amazing Dresses!,5,2025-12-29 05:14:25.279698
10698,2369,51,Excellent Dresses!,4,2025-12-01 05:14:25.279698
10699,1790,467,Okay Pants.,3,2025-11-10 05:14:25.279698
10700,88,486,Bad Accessories!,2,2025-11-10 05:14:25.279698
10701,4113,288,Not good Womens Sneakers!,2,2025-12-13 05:14:25.279698
10702,368,448,Love this Accessories!,5,2025-12-31 05:14:25.279698
10703,316,324,Average Womens Sneakers.,3,2025-11-12 05:14:25.279698
10704,1804,418,Bad Pants!,1,2025-12-30 05:14:25.279698
10705,2498,221,Love this Shoes!,5,2026-01-01 05:14:25.279698
10706,3103,298,Amazing Mens Jackets!,4,2025-11-13 05:14:25.279698
10707,3939,400,Poor quality Pants!,2,2025-11-30 05:14:25.279698
10708,2671,307,Very good Pants!,5,2025-11-05 05:14:25.279698
10709,2498,159,Too small Accessories!,2,2025-12-04 05:14:25.279698
10710,4580,377,Love this Mens Jackets!,4,2025-12-19 05:14:25.279698
10711,2445,149,Amazing Womens Sneakers!,4,2025-12-29 05:14:25.279698
10712,1348,245,Disappointed Pants!,1,2025-11-20 05:14:25.279698
10713,3648,18,Average Accessories.,3,2025-12-22 05:14:25.279698
10714,4840,244,Satisfactory Pants.,3,2025-12-15 05:14:25.279698
10715,1290,289,Bad Womens Sneakers!,1,2025-12-27 05:14:25.279698
10716,4927,107,Love this Shirts!,5,2025-11-03 05:14:25.279698
10717,4292,78,Excellent Pants!,4,2025-12-17 05:14:25.279698
10718,401,136,Not good Shoes!,1,2025-11-03 05:14:25.279698
10719,418,358,Average Shirts.,3,2025-11-27 05:14:25.279698
10720,1643,96,Poor quality Shoes!,2,2025-12-17 05:14:25.279698
10721,626,307,Okay Shoes.,3,2025-11-23 05:14:25.279698
10722,518,56,Great Shirts!,4,2025-12-06 05:14:25.279698
10723,2598,61,Bad Dresses!,2,2025-11-23 05:14:25.279698
10724,4838,129,Great Shoes!,5,2025-12-18 05:14:25.279698
10725,4102,142,Satisfactory Dresses.,3,2025-11-22 05:14:25.279698
10726,329,28,Satisfactory Mens Jackets.,3,2025-12-20 05:14:25.279698
10727,4248,212,Average Shirts.,3,2025-11-23 05:14:25.279698
10728,3253,65,Bad Dresses!,1,2025-12-27 05:14:25.279698
10729,4697,99,Not good Pants!,2,2025-11-22 05:14:25.279698
10730,3857,229,Disappointed Pants!,1,2025-12-01 05:14:25.279698
10731,3763,377,Very good Womens Sneakers!,4,2025-12-21 05:14:25.279698
10732,2406,22,Not good Pants!,2,2025-12-17 05:14:25.279698
10733,2244,362,Amazing Accessories!,4,2025-11-30 05:14:25.279698
10734,3732,286,Very good Mens Jackets!,5,2025-11-23 05:14:25.279698
10735,3364,116,Love this Accessories!,4,2025-11-24 05:14:25.279698
10736,3206,391,Not good Mens Jackets!,1,2025-11-05 05:14:25.279698
10737,3201,156,Amazing Mens Jackets!,4,2025-11-13 05:14:25.279698
10738,4796,391,Excellent Shoes!,5,2025-12-05 05:14:25.279698
10739,2319,455,Bad Shoes!,1,2025-11-05 05:14:25.279698
10740,1856,236,Average Mens Jackets.,3,2025-11-14 05:14:25.279698
10741,2493,217,Love this Mens Jackets!,4,2025-12-31 05:14:25.279698
10742,3066,467,Satisfactory Dresses.,3,2025-11-26 05:14:25.279698
10743,4931,57,Too small Pants!,1,2025-12-25 05:14:25.279698
10744,3077,207,Bad Pants!,1,2025-11-04 05:14:25.279698
10745,3447,404,Disappointed Pants!,2,2025-12-04 05:14:25.279698
10746,1200,238,Not good Shirts!,2,2025-12-03 05:14:25.279698
10747,3766,327,Not good Accessories!,2,2025-11-30 05:14:25.279698
10748,4008,254,Amazing Shoes!,4,2025-12-02 05:14:25.279698
10749,2822,240,Amazing Womens Sneakers!,4,2025-12-01 05:14:25.279698
10750,1140,171,Bad Pants!,2,2025-11-11 05:14:25.279698
10751,123,311,Great Shoes!,4,2025-12-19 05:14:25.279698
10752,1619,203,Poor quality Dresses!,1,2025-11-27 05:14:25.279698
10753,564,344,Excellent Womens Sneakers!,5,2025-12-15 05:14:25.279698
10754,1103,212,Average Accessories.,3,2026-01-01 05:14:25.279698
10755,249,311,Satisfactory Dresses.,3,2025-11-03 05:14:25.279698
10756,4744,198,Disappointed Accessories!,1,2025-11-06 05:14:25.279698
10757,895,343,Average Pants.,3,2025-11-17 05:14:25.279698
10758,181,299,Disappointed Pants!,1,2025-11-21 05:14:25.279698
10759,1812,416,Bad Dresses!,2,2025-12-23 05:14:25.279698
10760,2311,35,Okay Womens Sneakers.,3,2025-12-03 05:14:25.279698
10761,701,172,Very good Shoes!,5,2025-12-15 05:14:25.279698
10762,3082,55,Too small Accessories!,1,2025-11-09 05:14:25.279698
10763,4401,180,Bad Mens Jackets!,1,2025-12-21 05:14:25.279698
10764,1567,474,Bad Dresses!,2,2025-12-25 05:14:25.279698
10765,692,298,Love this Womens Sneakers!,5,2025-11-14 05:14:25.279698
10766,4337,38,Great Mens Jackets!,5,2025-11-23 05:14:25.279698
10767,2311,494,Love this Shirts!,5,2025-11-11 05:14:25.279698
10768,595,67,Poor quality Mens Jackets!,1,2025-11-11 05:14:25.279698
10769,2512,297,Amazing Dresses!,4,2025-12-31 05:14:25.279698
10770,2331,61,Average Mens Jackets.,3,2025-12-30 05:14:25.279698
10771,4073,175,Poor quality Womens Sneakers!,1,2025-12-17 05:14:25.279698
10772,975,324,Average Womens Sneakers.,3,2025-11-26 05:14:25.279698
10773,3803,459,Poor quality Dresses!,1,2025-11-04 05:14:25.279698
10774,3454,410,Bad Dresses!,2,2025-12-25 05:14:25.279698
10775,4318,262,Okay Accessories.,3,2025-12-24 05:14:25.279698
10776,885,389,Not good Shirts!,1,2025-11-14 05:14:25.279698
10777,3977,70,Very good Shoes!,4,2025-12-18 05:14:25.279698
10778,212,105,Bad Dresses!,2,2025-11-03 05:14:25.279698
10779,3650,423,Amazing Shirts!,4,2025-11-17 05:14:25.279698
10780,728,38,Poor quality Dresses!,1,2025-12-29 05:14:25.279698
10781,338,265,Average Womens Sneakers.,3,2025-12-04 05:14:25.279698
10782,3606,484,Okay Dresses.,3,2025-12-03 05:14:25.279698
10783,4240,491,Excellent Dresses!,4,2025-11-14 05:14:25.279698
10784,414,231,Satisfactory Pants.,3,2025-11-20 05:14:25.279698
10785,3091,295,Satisfactory Dresses.,3,2025-11-14 05:14:25.279698
10786,526,195,Bad Womens Sneakers!,1,2025-12-28 05:14:25.279698
10787,4233,414,Not good Shirts!,1,2025-11-08 05:14:25.279698
10788,1839,267,Not good Accessories!,1,2025-11-17 05:14:25.279698
10789,3067,280,Great Shirts!,4,2025-11-11 05:14:25.279698
10790,1118,297,Too small Pants!,2,2025-11-23 05:14:25.279698
10791,997,363,Disappointed Womens Sneakers!,1,2025-11-04 05:14:25.279698
10792,2972,419,Excellent Womens Sneakers!,4,2025-11-28 05:14:25.279698
10793,2,461,Poor quality Mens Jackets!,2,2025-11-16 05:14:25.279698
10794,2887,244,Not good Shoes!,1,2025-12-29 05:14:25.279698
10795,4803,127,Excellent Womens Sneakers!,5,2025-12-07 05:14:25.279698
10796,2536,273,Amazing Shoes!,5,2025-12-12 05:14:25.279698
10797,1874,140,Amazing Accessories!,4,2025-12-25 05:14:25.279698
10798,3086,105,Okay Mens Jackets.,3,2025-11-27 05:14:25.279698
10799,4616,299,Not good Pants!,2,2025-11-23 05:14:25.279698
10800,2029,10,Love this Mens Jackets!,4,2025-11-22 05:14:25.279698
10801,4366,185,Okay Mens Jackets.,3,2025-11-19 05:14:25.279698
10802,67,297,Love this Womens Sneakers!,4,2025-12-01 05:14:25.279698
10803,81,346,Okay Dresses.,3,2025-11-21 05:14:25.279698
10804,2000,96,Poor quality Womens Sneakers!,2,2025-11-27 05:14:25.279698
10805,4967,235,Average Mens Jackets.,3,2025-12-04 05:14:25.279698
10806,4288,141,Love this Womens Sneakers!,5,2025-11-03 05:14:25.279698
10807,430,374,Very good Accessories!,4,2025-12-28 05:14:25.279698
10808,3867,39,Okay Accessories.,3,2025-11-19 05:14:25.279698
10809,1294,139,Great Mens Jackets!,4,2025-11-04 05:14:25.279698
10810,2503,114,Disappointed Shoes!,1,2025-11-07 05:14:25.279698
10811,4596,53,Excellent Shirts!,4,2025-11-06 05:14:25.279698
10812,1822,234,Not good Dresses!,1,2025-11-23 05:14:25.279698
10813,2891,374,Satisfactory Womens Sneakers.,3,2025-11-28 05:14:25.279698
10814,2426,219,Very good Mens Jackets!,4,2025-12-03 05:14:25.279698
10815,3329,78,Disappointed Shirts!,1,2025-12-04 05:14:25.279698
10816,3450,351,Excellent Shoes!,5,2025-12-14 05:14:25.279698
10817,694,50,Bad Accessories!,1,2025-12-30 05:14:25.279698
10818,4138,11,Too small Dresses!,1,2025-11-08 05:14:25.279698
10819,2761,42,Great Pants!,4,2025-12-19 05:14:25.279698
10820,1033,298,Too small Mens Jackets!,1,2025-11-20 05:14:25.279698
10821,1669,356,Amazing Dresses!,4,2025-12-06 05:14:25.279698
10822,2608,13,Not good Mens Jackets!,2,2025-12-11 05:14:25.279698
10823,3088,440,Not good Dresses!,2,2025-11-17 05:14:25.279698
10824,911,192,Too small Dresses!,2,2025-12-23 05:14:25.279698
10825,4449,300,Great Mens Jackets!,5,2025-11-16 05:14:25.279698
10826,2817,61,Amazing Shoes!,4,2025-12-08 05:14:25.279698
10827,2380,139,Too small Mens Jackets!,2,2025-12-07 05:14:25.279698
10828,2619,237,Satisfactory Shirts.,3,2025-11-05 05:14:25.279698
10829,3943,175,Love this Womens Sneakers!,5,2025-12-12 05:14:25.279698
10830,3147,16,Okay Dresses.,3,2025-11-20 05:14:25.279698
10831,1301,251,Bad Mens Jackets!,2,2025-12-08 05:14:25.279698
10832,829,344,Excellent Womens Sneakers!,4,2025-11-23 05:14:25.279698
10833,332,178,Excellent Pants!,4,2025-12-07 05:14:25.279698
10834,4160,475,Satisfactory Accessories.,3,2025-11-13 05:14:25.279698
10835,186,228,Love this Accessories!,4,2025-11-24 05:14:25.279698
10836,1098,361,Okay Pants.,3,2025-11-14 05:14:25.279698
10837,2008,404,Poor quality Mens Jackets!,1,2025-12-17 05:14:25.279698
10838,1391,118,Disappointed Shoes!,1,2025-11-13 05:14:25.279698
10839,3344,48,Bad Shoes!,1,2025-11-24 05:14:25.279698
10840,2639,214,Disappointed Shoes!,1,2025-11-26 05:14:25.279698
10841,1718,488,Not good Womens Sneakers!,2,2025-11-12 05:14:25.279698
10842,1654,151,Poor quality Shirts!,1,2025-12-24 05:14:25.279698
10843,1488,94,Not good Accessories!,1,2025-12-08 05:14:25.279698
10844,73,243,Too small Shoes!,2,2025-11-13 05:14:25.279698
10845,3203,60,Okay Womens Sneakers.,3,2025-12-27 05:14:25.279698
10846,2119,354,Amazing Accessories!,5,2025-11-19 05:14:25.279698
10847,418,306,Amazing Pants!,4,2025-11-17 05:14:25.279698
10848,3206,204,Not good Shoes!,2,2025-11-05 05:14:25.279698
10849,4916,443,Very good Dresses!,4,2025-11-13 05:14:25.279698
10850,2965,181,Poor quality Pants!,1,2025-11-22 05:14:25.279698
10851,2264,101,Too small Womens Sneakers!,1,2025-11-25 05:14:25.279698
10852,4772,230,Very good Accessories!,4,2025-11-15 05:14:25.279698
10853,2474,428,Okay Accessories.,3,2025-11-22 05:14:25.279698
10854,3713,116,Bad Shoes!,1,2025-12-23 05:14:25.279698
10855,1079,31,Excellent Accessories!,4,2025-11-16 05:14:25.279698
10856,1886,462,Poor quality Shoes!,2,2025-12-17 05:14:25.279698
10857,1342,465,Okay Mens Jackets.,3,2025-11-24 05:14:25.279698
10858,1834,446,Excellent Shirts!,4,2025-12-17 05:14:25.279698
10859,1240,334,Very good Pants!,5,2025-12-14 05:14:25.279698
10860,4222,134,Too small Pants!,1,2025-12-15 05:14:25.279698
10861,4119,446,Great Shirts!,5,2025-12-23 05:14:25.279698
10862,4266,80,Amazing Dresses!,4,2025-12-09 05:14:25.279698
10863,4267,439,Great Dresses!,5,2025-11-17 05:14:25.279698
10864,807,398,Amazing Accessories!,4,2025-11-12 05:14:25.279698
10865,1506,79,Very good Mens Jackets!,5,2025-12-09 05:14:25.279698
10866,3212,166,Too small Shirts!,2,2025-11-06 05:14:25.279698
10867,1,243,Amazing Shirts!,4,2025-11-07 05:14:25.279698
10868,373,318,Very good Shoes!,4,2025-11-03 05:14:25.279698
10869,3948,324,Poor quality Dresses!,1,2025-12-22 05:14:25.279698
10870,3437,186,Disappointed Womens Sneakers!,2,2025-12-16 05:14:25.279698
10871,3890,382,Poor quality Mens Jackets!,2,2025-11-23 05:14:25.279698
10872,1127,8,Amazing Womens Sneakers!,5,2025-12-08 05:14:25.279698
10873,3158,196,Disappointed Shirts!,1,2025-12-03 05:14:25.279698
10874,3588,12,Disappointed Shirts!,1,2025-11-11 05:14:25.279698
10875,1244,177,Not good Pants!,1,2025-11-16 05:14:25.279698
10876,1728,204,Not good Womens Sneakers!,1,2025-12-19 05:14:25.279698
10877,22,403,Average Shoes.,3,2025-12-11 05:14:25.279698
10878,2191,159,Too small Pants!,2,2025-12-04 05:14:25.279698
10879,1956,18,Poor quality Accessories!,2,2025-11-21 05:14:25.279698
10880,2491,339,Okay Pants.,3,2025-11-13 05:14:25.279698
10881,1709,110,Okay Mens Jackets.,3,2025-11-28 05:14:25.279698
10882,383,52,Okay Shirts.,3,2025-12-22 05:14:25.279698
10883,4717,500,Too small Shirts!,2,2025-12-31 05:14:25.279698
10884,4633,107,Disappointed Pants!,2,2025-12-16 05:14:25.279698
10885,2420,293,Great Accessories!,4,2025-11-30 05:14:25.279698
10886,1583,75,Amazing Womens Sneakers!,5,2025-12-06 05:14:25.279698
10887,4636,60,Love this Dresses!,4,2025-11-17 05:14:25.279698
10888,4374,348,Okay Pants.,3,2026-01-01 05:14:25.279698
10889,844,356,Love this Dresses!,5,2025-11-03 05:14:25.279698
10890,25,53,Very good Dresses!,4,2025-12-27 05:14:25.279698
10891,157,171,Very good Dresses!,4,2025-11-03 05:14:25.279698
10892,1579,243,Great Mens Jackets!,5,2025-11-06 05:14:25.279698
10893,2096,147,Bad Womens Sneakers!,2,2025-11-12 05:14:25.279698
10894,3650,434,Not good Accessories!,1,2025-12-02 05:14:25.279698
10895,4886,73,Too small Shirts!,1,2025-11-19 05:14:25.279698
10896,268,395,Amazing Pants!,4,2025-11-07 05:14:25.279698
10897,3838,285,Satisfactory Shoes.,3,2025-11-20 05:14:25.279698
10898,141,111,Not good Accessories!,1,2025-12-24 05:14:25.279698
10899,3653,151,Poor quality Accessories!,2,2025-11-04 05:14:25.279698
10900,103,471,Great Shoes!,4,2025-12-10 05:14:25.279698
10901,25,356,Satisfactory Shoes.,3,2025-12-29 05:14:25.279698
10902,4165,214,Average Pants.,3,2025-12-15 05:14:25.279698
10903,1087,450,Amazing Shirts!,4,2025-12-15 05:14:25.279698
10904,4557,75,Average Dresses.,3,2025-12-16 05:14:25.279698
10905,2039,130,Poor quality Pants!,1,2025-11-23 05:14:25.279698
10906,2063,301,Amazing Dresses!,4,2025-11-21 05:14:25.279698
10907,1440,118,Amazing Mens Jackets!,4,2025-11-11 05:14:25.279698
10908,3982,480,Average Womens Sneakers.,3,2025-12-31 05:14:25.279698
10909,327,43,Great Shirts!,4,2025-12-26 05:14:25.279698
10910,2447,131,Not good Shirts!,2,2025-12-01 05:14:25.279698
10911,2834,226,Great Dresses!,5,2025-11-29 05:14:25.279698
10912,2290,229,Satisfactory Shoes.,3,2025-11-11 05:14:25.279698
10913,3627,420,Not good Accessories!,2,2025-12-29 05:14:25.279698
10914,3878,423,Great Womens Sneakers!,4,2025-11-14 05:14:25.279698
10915,1436,338,Disappointed Womens Sneakers!,2,2025-12-05 05:14:25.279698
10916,3866,203,Bad Accessories!,1,2025-12-27 05:14:25.279698
10917,3560,465,Poor quality Shirts!,1,2025-11-24 05:14:25.279698
10918,481,33,Not good Womens Sneakers!,2,2025-12-12 05:14:25.279698
10919,3377,457,Bad Dresses!,2,2025-12-07 05:14:25.279698
10920,1804,477,Love this Shirts!,5,2025-11-04 05:14:25.279698
10921,1357,43,Very good Dresses!,4,2025-12-24 05:14:25.279698
10922,4869,117,Not good Dresses!,1,2025-11-26 05:14:25.279698
10923,670,204,Average Mens Jackets.,3,2025-12-26 05:14:25.279698
10924,2001,134,Great Mens Jackets!,5,2025-11-05 05:14:25.279698
10925,573,115,Not good Pants!,2,2025-11-15 05:14:25.279698
10926,3664,54,Great Mens Jackets!,4,2025-12-17 05:14:25.279698
10927,1468,115,Disappointed Pants!,1,2025-12-23 05:14:25.279698
10928,4324,256,Very good Dresses!,5,2025-11-21 05:14:25.279698
10929,720,399,Excellent Pants!,5,2025-12-05 05:14:25.279698
10930,3065,489,Average Mens Jackets.,3,2025-12-09 05:14:25.279698
10931,3805,57,Poor quality Pants!,2,2025-11-12 05:14:25.279698
10932,886,173,Too small Shoes!,1,2025-11-21 05:14:25.279698
10933,2797,195,Not good Dresses!,1,2025-12-04 05:14:25.279698
10934,2756,201,Very good Pants!,4,2025-12-30 05:14:25.279698
10935,4609,62,Excellent Shirts!,4,2025-12-06 05:14:25.279698
10936,3627,64,Poor quality Shoes!,1,2025-11-23 05:14:25.279698
10937,1174,25,Very good Mens Jackets!,4,2025-12-08 05:14:25.279698
10938,854,300,Average Mens Jackets.,3,2025-12-14 05:14:25.279698
10939,2025,335,Satisfactory Mens Jackets.,3,2025-12-22 05:14:25.279698
10940,1912,348,Okay Dresses.,3,2025-12-14 05:14:25.279698
10941,4171,323,Average Womens Sneakers.,3,2025-12-21 05:14:25.279698
10942,2282,409,Average Shirts.,3,2025-11-04 05:14:25.279698
10943,4638,262,Too small Womens Sneakers!,1,2025-12-07 05:14:25.279698
10944,2419,146,Poor quality Womens Sneakers!,2,2025-11-21 05:14:25.279698
10945,3613,99,Satisfactory Womens Sneakers.,3,2026-01-01 05:14:25.279698
10946,4167,164,Bad Dresses!,1,2025-12-25 05:14:25.279698
10947,4859,309,Bad Shoes!,2,2025-11-29 05:14:25.279698
10948,3254,266,Love this Accessories!,5,2025-12-24 05:14:25.279698
10949,1072,400,Amazing Mens Jackets!,4,2025-12-17 05:14:25.279698
10950,3504,361,Amazing Shoes!,5,2025-12-12 05:14:25.279698
10951,2786,294,Bad Pants!,1,2025-11-29 05:14:25.279698
10952,1978,399,Love this Pants!,4,2025-12-10 05:14:25.279698
10953,1524,400,Average Shoes.,3,2025-11-07 05:14:25.279698
10954,3497,44,Great Shirts!,5,2025-12-19 05:14:25.279698
10955,3101,355,Bad Pants!,1,2025-11-03 05:14:25.279698
10956,2220,364,Not good Accessories!,2,2025-12-04 05:14:25.279698
10957,4671,61,Satisfactory Pants.,3,2025-12-07 05:14:25.279698
10958,4510,85,Very good Pants!,5,2025-12-12 05:14:25.279698
10959,962,246,Bad Accessories!,1,2025-11-08 05:14:25.279698
10960,1124,413,Amazing Pants!,5,2025-12-07 05:14:25.279698
10961,2911,123,Okay Dresses.,3,2025-11-08 05:14:25.279698
10962,4195,394,Poor quality Pants!,1,2025-12-06 05:14:25.279698
10963,1518,270,Average Pants.,3,2025-12-24 05:14:25.279698
10964,4787,380,Average Dresses.,3,2025-12-20 05:14:25.279698
10965,617,357,Too small Shoes!,2,2025-11-13 05:14:25.279698
10966,2788,42,Poor quality Shirts!,1,2025-11-27 05:14:25.279698
10967,2873,293,Average Accessories.,3,2025-11-13 05:14:25.279698
10968,4939,222,Amazing Shirts!,5,2025-11-08 05:14:25.279698
10969,168,191,Satisfactory Shirts.,3,2025-11-06 05:14:25.279698
10970,3915,72,Very good Mens Jackets!,4,2025-11-25 05:14:25.279698
10971,2140,183,Great Shirts!,5,2025-11-08 05:14:25.279698
10972,2953,490,Love this Shirts!,5,2025-11-27 05:14:25.279698
10973,4448,397,Okay Pants.,3,2025-11-23 05:14:25.279698
10974,1195,259,Great Shoes!,4,2026-01-01 05:14:25.279698
10975,2543,371,Okay Womens Sneakers.,3,2025-12-03 05:14:25.279698
10976,2988,103,Great Pants!,5,2025-12-17 05:14:25.279698
10977,4073,266,Not good Shoes!,1,2025-11-10 05:14:25.279698
10978,2656,461,Disappointed Pants!,2,2025-11-07 05:14:25.279698
10979,4423,322,Satisfactory Accessories.,3,2025-11-14 05:14:25.279698
10980,298,193,Love this Shirts!,4,2025-12-19 05:14:25.279698
10981,3515,125,Disappointed Pants!,2,2025-12-03 05:14:25.279698
10982,1279,180,Satisfactory Womens Sneakers.,3,2025-12-24 05:14:25.279698
10983,2807,308,Not good Shirts!,2,2025-12-05 05:14:25.279698
10984,2113,298,Very good Shoes!,5,2025-12-29 05:14:25.279698
10985,2046,297,Not good Pants!,1,2025-12-27 05:14:25.279698
10986,2433,233,Amazing Accessories!,4,2025-11-03 05:14:25.279698
10987,3405,399,Too small Accessories!,1,2026-01-01 05:14:25.279698
10988,1863,376,Poor quality Dresses!,1,2025-12-20 05:14:25.279698
10989,2172,54,Very good Womens Sneakers!,5,2025-12-27 05:14:25.279698
10990,369,322,Too small Shirts!,2,2025-12-02 05:14:25.279698
10991,1613,276,Not good Shoes!,2,2025-11-20 05:14:25.279698
