ReviewID,CustomerID,ProductID,ReviewText,Rating
19233,1425,271,Amazing Shirts!,5
19234,2666,222,Okay Pants.,3
19235,873,94,Too small Shoes!,1
19236,784,63,Excellent Accessories!,4
19237,1196,479,Poor quality Accessories!,1
19238,923,400,Disappointed Dresses!,2
19239,1604,50,Okay Shoes.,3
19240,3994,1,Very good Accessories!,4
19241,1564,405,Great Dresses!,5
19242,3862,171,Not good Pants!,1
19243,877,101,Too small Shirts!,1
19244,2246,139,Poor quality Mens Jackets!,1
19245,4616,369,Very good Mens Jackets!,4
19246,2950,380,Average Womens Sneakers.,3
19247,4058,451,Great Shirts!,5
19248,2722,308,Excellent Womens Sneakers!,4
19249,3614,453,Average Shoes.,3
19250,4791,419,Bad Womens Sneakers!,2
19251,30,285,Disappointed Shoes!,1
19252,4748,192,Not good Shoes!,1
19253,3164,16,Bad Shoes!,2
19254,2876,196,Great Shirts!,4
19255,1312,135,Love this Mens Jackets!,5
19256,3380,121,Amazing Womens Sneakers!,5
19257,3184,103,Bad Shirts!,1
19258,2891,395,Very good Shoes!,4
19259,3504,364,Average Womens Sneakers.,3
19260,4852,128,Very good Pants!,5
19261,526,481,Not good Shirts!,1
19262,2810,108,Great Accessories!,5
19263,1230,465,Poor quality Shoes!,1
19264,1801,247,Disappointed Dresses!,1
19265,4030,225,Very good Pants!,4
19266,886,384,Too small Accessories!,1
19267,3605,460,Poor quality Shoes!,2
19268,1360,465,Love this Pants!,4
19269,1799,264,Not good Shirts!,1
19270,4279,447,Okay Womens Sneakers.,3
19271,4450,353,Bad Pants!,1
19272,3204,215,Bad Accessories!,1
19273,2816,451,Disappointed Shoes!,2
19274,3467,95,Not good Shoes!,1
19275,2895,413,Satisfactory Accessories.,3
19276,2533,159,Not good Shirts!,1
19277,4847,166,Disappointed Accessories!,1
19278,4964,477,Love this Shirts!,4
19279,3478,92,Great Shoes!,5
19280,2460,236,Amazing Womens Sneakers!,5
19281,2587,92,Poor quality Womens Sneakers!,1
19282,156,473,Very good Shoes!,5
19283,4188,238,Excellent Dresses!,5
19284,4438,268,Bad Womens Sneakers!,1
19285,2093,287,Too small Shoes!,2
19286,2639,28,Satisfactory Accessories.,3
19287,605,204,Average Shirts.,3
19288,2718,343,Bad Mens Jackets!,1
19289,1561,75,Disappointed Pants!,2
19290,3820,154,Disappointed Womens Sneakers!,1
19291,1054,386,Disappointed Mens Jackets!,2
19292,4661,480,Not good Pants!,1
19293,1264,85,Disappointed Dresses!,1
19294,2145,156,Okay Shoes.,3
19295,1842,245,Average Mens Jackets.,3
19296,2299,351,Love this Shirts!,4
19297,3951,286,Very good Shoes!,4
19298,3334,496,Too small Shirts!,2
19299,4928,133,Great Shoes!,4
19300,4569,161,Average Shoes.,3
19301,2523,405,Satisfactory Shoes.,3
19302,210,234,Amazing Accessories!,4
19303,4456,395,Average Accessories.,3
19304,913,3,Amazing Pants!,4
19305,1907,120,Amazing Accessories!,5
19306,4314,242,Not good Pants!,1
19307,394,342,Disappointed Womens Sneakers!,1
19308,952,131,Not good Pants!,2
19309,1829,265,Not good Dresses!,2
19310,922,18,Amazing Mens Jackets!,4
19311,3822,78,Okay Shirts.,3
19312,1201,192,Okay Shoes.,3
19313,3074,419,Excellent Pants!,4
19314,2347,347,Amazing Mens Jackets!,5
19315,2505,397,Okay Accessories.,3
19316,853,317,Poor quality Womens Sneakers!,1
19317,3316,291,Satisfactory Mens Jackets.,3
19318,2795,373,Not good Womens Sneakers!,2
19319,853,333,Love this Womens Sneakers!,4
19320,3854,263,Excellent Shoes!,5
19321,1064,183,Satisfactory Pants.,3
19322,2428,379,Excellent Mens Jackets!,4
19323,3120,391,Satisfactory Shirts.,3
19324,3615,298,Great Accessories!,5
19325,898,280,Poor quality Shirts!,1
19326,4192,174,Amazing Shoes!,4
19327,3878,290,Okay Shirts.,3
19328,221,333,Average Shoes.,3
19329,3078,399,Very good Mens Jackets!,5
19330,3794,176,Amazing Accessories!,5
19331,3281,64,Disappointed Womens Sneakers!,2
19332,2656,163,Okay Mens Jackets.,3
19333,1913,270,Average Pants.,3
19334,2249,79,Too small Womens Sneakers!,1
19335,1379,372,Disappointed Womens Sneakers!,2
19336,3464,500,Not good Dresses!,1
19337,2472,465,Bad Mens Jackets!,1
19338,1686,222,Love this Womens Sneakers!,4
19339,2826,490,Poor quality Womens Sneakers!,1
19340,2129,316,Excellent Womens Sneakers!,5
19341,2545,341,Poor quality Mens Jackets!,2
19342,4588,229,Okay Mens Jackets.,3
19343,68,141,Excellent Accessories!,5
19344,1310,68,Poor quality Dresses!,1
19345,1973,229,Very good Accessories!,4
19346,1776,217,Love this Pants!,5
19347,1193,11,Excellent Mens Jackets!,5
19348,1098,206,Poor quality Pants!,2
19349,243,269,Very good Accessories!,4
19350,722,117,Bad Shirts!,1
19351,4433,170,Disappointed Shoes!,2
19352,556,400,Very good Accessories!,5
19353,4221,67,Okay Pants.,3
19354,2523,82,Satisfactory Dresses.,3
19355,789,399,Okay Accessories.,3
19356,3675,341,Average Pants.,3
19357,2304,123,Poor quality Pants!,2
19358,1692,369,Okay Pants.,3
19359,2865,380,Poor quality Womens Sneakers!,2
19360,3969,275,Bad Accessories!,1
19361,4720,415,Disappointed Mens Jackets!,2
19362,1476,422,Amazing Shirts!,4
19363,1203,253,Too small Shoes!,2
19364,4063,151,Satisfactory Accessories.,3
19365,3885,293,Excellent Mens Jackets!,4
19366,4032,151,Satisfactory Dresses.,3
19367,803,16,Bad Shirts!,2
19368,1330,446,Average Shoes.,3
19369,3627,407,Excellent Womens Sneakers!,5
19370,179,106,Okay Womens Sneakers.,3
19371,3936,157,Satisfactory Womens Sneakers.,3
19372,1485,398,Very good Shoes!,5
19373,2829,182,Amazing Pants!,5
19374,1783,490,Not good Shoes!,1
19375,2695,498,Very good Dresses!,4
19376,875,158,Excellent Accessories!,4
19377,4153,186,Very good Dresses!,4
19378,3277,364,Love this Shirts!,5
19379,4429,291,Too small Mens Jackets!,2
19380,1363,18,Very good Mens Jackets!,5
19381,4144,477,Not good Pants!,1
19382,3651,70,Great Shirts!,4
19383,313,297,Love this Accessories!,5
19384,4933,144,Not good Shoes!,1
19385,2216,56,Satisfactory Mens Jackets.,3
19386,2734,187,Too small Pants!,2
19387,4152,366,Poor quality Pants!,1
19388,2337,329,Bad Womens Sneakers!,2
19389,3443,235,Amazing Womens Sneakers!,4
19390,4823,371,Not good Shoes!,1
19391,2517,55,Love this Pants!,5
19392,4875,290,Too small Accessories!,1
19393,1096,195,Satisfactory Mens Jackets.,3
19394,3608,148,Love this Shirts!,5
19395,2872,199,Bad Pants!,1
19396,602,304,Not good Shirts!,1
19397,3615,146,Too small Mens Jackets!,1
19398,4252,268,Disappointed Accessories!,2
19399,967,275,Excellent Womens Sneakers!,5
19400,372,493,Too small Accessories!,1
19401,4376,408,Poor quality Mens Jackets!,2
19402,3438,301,Very good Dresses!,4
19403,96,84,Disappointed Mens Jackets!,2
19404,4907,77,Not good Womens Sneakers!,1
19405,2916,375,Bad Shirts!,2
19406,3989,98,Great Pants!,5
19407,2718,248,Very good Pants!,4
19408,3520,429,Disappointed Shoes!,1
19409,3925,2,Amazing Womens Sneakers!,5
19410,3494,12,Poor quality Shoes!,1
19411,2149,497,Love this Womens Sneakers!,5
19412,4078,125,Okay Mens Jackets.,3
19413,4768,392,Average Shirts.,3
19414,4899,27,Love this Shirts!,5
19415,4794,307,Too small Accessories!,1
19416,1235,471,Not good Shoes!,1
19417,2666,81,Average Shirts.,3
19418,668,407,Love this Womens Sneakers!,5
19419,2796,40,Satisfactory Womens Sneakers.,3
19420,4992,275,Great Shoes!,5
19421,473,123,Not good Shirts!,1
19422,4397,308,Okay Shoes.,3
19423,3732,355,Too small Shoes!,1
19424,2383,355,Amazing Womens Sneakers!,5
19425,3624,33,Excellent Pants!,4
19426,3970,24,Love this Mens Jackets!,4
19427,4576,101,Average Dresses.,3
19428,3673,66,Very good Womens Sneakers!,5
19429,34,297,Average Shoes.,3
19430,1176,241,Okay Accessories.,3
19431,1675,107,Average Dresses.,3
19432,1743,381,Amazing Accessories!,5
19433,3844,105,Excellent Womens Sneakers!,4
19434,1947,184,Satisfactory Pants.,3
19435,761,448,Not good Mens Jackets!,2
19436,2059,365,Bad Womens Sneakers!,1
19437,3623,111,Satisfactory Mens Jackets.,3
19438,3826,495,Amazing Mens Jackets!,5
19439,3099,402,Bad Womens Sneakers!,2
19440,613,379,Too small Womens Sneakers!,2
19441,16,270,Disappointed Mens Jackets!,1
19442,1118,496,Excellent Dresses!,5
19443,979,47,Not good Shirts!,1
19444,2409,202,Satisfactory Shirts.,3
19445,778,111,Very good Shirts!,4
19446,3895,244,Excellent Mens Jackets!,5
19447,2267,145,Great Dresses!,4
19448,1057,239,Excellent Accessories!,4
19449,1207,205,Okay Accessories.,3
19450,2262,459,Average Mens Jackets.,3
19451,2756,375,Poor quality Pants!,1
19452,4217,16,Bad Womens Sneakers!,2
19453,190,24,Okay Dresses.,3
19454,876,243,Poor quality Shirts!,2
19455,167,345,Poor quality Mens Jackets!,2
19456,2820,39,Too small Dresses!,1
19457,4749,40,Okay Womens Sneakers.,3
19458,1696,451,Not good Pants!,1
19459,325,419,Average Mens Jackets.,3
19460,999,279,Not good Mens Jackets!,2
19461,3646,159,Poor quality Dresses!,2
19462,2790,161,Too small Shoes!,1
19463,888,149,Disappointed Shoes!,1
19464,2024,348,Excellent Shirts!,4
19465,4167,167,Not good Womens Sneakers!,1
19466,4619,1,Okay Accessories.,3
19467,4397,428,Poor quality Shirts!,2
19468,1830,162,Average Mens Jackets.,3
19469,3385,304,Excellent Accessories!,4
19470,2165,350,Poor quality Accessories!,2
19471,4913,499,Poor quality Shoes!,2
19472,878,462,Poor quality Shoes!,2
19473,4052,270,Love this Mens Jackets!,4
19474,3409,402,Very good Dresses!,5
19475,92,29,Great Dresses!,4
19476,4653,10,Amazing Pants!,5
19477,3004,370,Too small Shoes!,1
19478,1356,65,Poor quality Pants!,2
19479,2801,368,Disappointed Shoes!,2
19480,3105,336,Okay Pants.,3
19481,2386,5,Average Shoes.,3
19482,1469,440,Great Mens Jackets!,5
19483,566,399,Great Womens Sneakers!,5
19484,2696,355,Great Dresses!,5
19485,1471,76,Excellent Shoes!,4
19486,588,159,Very good Pants!,5
19487,1466,441,Very good Dresses!,4
19488,3459,73,Poor quality Dresses!,1
19489,3095,371,Not good Mens Jackets!,2
19490,4573,299,Okay Dresses.,3
19491,729,37,Excellent Dresses!,5
19492,1157,232,Excellent Shoes!,5
19493,1746,405,Bad Shirts!,1
19494,1628,19,Not good Pants!,1
19495,796,425,Average Pants.,3
19496,4571,135,Disappointed Shoes!,1
19497,1994,342,Okay Shirts.,3
19498,3899,416,Love this Dresses!,5
19499,1707,85,Poor quality Mens Jackets!,2
19500,630,431,Not good Shoes!,1
19501,264,347,Not good Womens Sneakers!,1
19502,2530,481,Very good Mens Jackets!,4
19503,1083,210,Very good Shirts!,5
19504,971,370,Too small Dresses!,2
19505,1705,47,Excellent Pants!,4
19506,3942,83,Amazing Shoes!,4
19507,3794,387,Very good Accessories!,4
19508,2050,389,Bad Mens Jackets!,1
19509,2959,281,Okay Mens Jackets.,3
19510,2292,49,Very good Shirts!,5
19511,4427,431,Poor quality Accessories!,2
19512,404,297,Average Accessories.,3
19513,3248,27,Not good Dresses!,2
19514,2292,104,Not good Accessories!,1
19515,4843,378,Not good Accessories!,1
19516,2656,121,Disappointed Shirts!,1
19517,16,99,Too small Shoes!,2
19518,4765,123,Very good Womens Sneakers!,5
19519,1967,186,Great Accessories!,4
19520,2414,49,Too small Womens Sneakers!,1
19521,551,256,Amazing Shirts!,4
19522,3403,349,Not good Dresses!,1
19523,1419,187,Love this Shoes!,4
19524,1026,388,Disappointed Shirts!,2
19525,3041,310,Love this Shirts!,5
19526,3942,133,Excellent Dresses!,5
19527,2234,144,Very good Shirts!,5
19528,1526,217,Not good Pants!,1
19529,3814,477,Average Mens Jackets.,3
19530,3819,309,Poor quality Accessories!,1
19531,3068,185,Too small Pants!,1
19532,4706,371,Excellent Womens Sneakers!,5
19533,4192,96,Poor quality Mens Jackets!,2
19534,1442,282,Okay Shirts.,3
19535,3435,217,Great Accessories!,4
19536,3102,478,Satisfactory Accessories.,3
19537,1901,396,Bad Shirts!,1
19538,3406,259,Average Accessories.,3
19539,1842,410,Very good Accessories!,5
19540,1370,28,Excellent Dresses!,4
19541,1497,223,Poor quality Mens Jackets!,2
19542,1564,419,Disappointed Shirts!,2
19543,259,434,Satisfactory Shoes.,3
19544,2974,478,Very good Womens Sneakers!,5
19545,2399,429,Very good Womens Sneakers!,5
19546,3145,95,Poor quality Accessories!,1
19547,1790,375,Satisfactory Womens Sneakers.,3
19548,2257,285,Poor quality Mens Jackets!,2
19549,3902,195,Love this Mens Jackets!,4
19550,3089,194,Average Shoes.,3
19551,282,142,Disappointed Dresses!,2
19552,1089,316,Okay Womens Sneakers.,3
19553,2970,270,Excellent Shirts!,4
19554,3066,369,Average Womens Sneakers.,3
19555,1610,264,Disappointed Pants!,2
19556,152,391,Bad Accessories!,1
19557,3571,142,Excellent Pants!,4
19558,4108,423,Okay Dresses.,3
19559,4430,404,Okay Womens Sneakers.,3
19560,1137,180,Disappointed Womens Sneakers!,1
19561,2642,88,Disappointed Mens Jackets!,2
19562,2446,193,Disappointed Womens Sneakers!,2
19563,452,10,Satisfactory Shirts.,3
19564,3866,306,Great Dresses!,4
19565,2523,115,Amazing Accessories!,4
19566,3534,162,Bad Shoes!,2
19567,1050,185,Average Shoes.,3
19568,3189,140,Bad Shoes!,2
19569,4442,384,Poor quality Shirts!,1
19570,3334,178,Not good Pants!,2
19571,3174,101,Okay Pants.,3
19572,2816,263,Okay Accessories.,3
19573,2350,81,Excellent Dresses!,4
19574,1629,74,Disappointed Womens Sneakers!,2
19575,608,210,Amazing Accessories!,4
19576,766,387,Excellent Accessories!,4
19577,499,235,Not good Shoes!,2
19578,49,236,Disappointed Shirts!,1
19579,3825,163,Amazing Mens Jackets!,5
19580,471,1,Disappointed Shirts!,2
19581,2871,315,Amazing Womens Sneakers!,5
19582,2683,243,Average Pants.,3
19583,1451,1,Bad Mens Jackets!,2
19584,888,55,Very good Shoes!,4
19585,2246,312,Not good Dresses!,2
19586,205,445,Too small Shoes!,2
19587,523,186,Too small Dresses!,1
19588,3493,166,Not good Shirts!,2
19589,2537,199,Very good Shoes!,4
19590,3189,274,Amazing Womens Sneakers!,4
19591,3493,315,Love this Mens Jackets!,4
19592,1456,124,Excellent Pants!,5
19593,1392,8,Satisfactory Shoes.,3
19594,1761,372,Bad Dresses!,1
19595,1095,256,Disappointed Dresses!,2
19596,286,461,Amazing Dresses!,5
19597,442,442,Disappointed Shirts!,1
19598,871,91,Love this Dresses!,5
19599,2054,283,Disappointed Accessories!,2
19600,4361,423,Very good Shoes!,4
19601,317,48,Not good Womens Sneakers!,2
19602,1532,179,Not good Dresses!,2
19603,4584,302,Love this Accessories!,5
19604,3746,278,Excellent Shoes!,4
19605,4120,13,Poor quality Shirts!,2
19606,1804,348,Excellent Pants!,4
19607,3616,125,Poor quality Shirts!,2
19608,4475,55,Very good Mens Jackets!,5
19609,3728,296,Disappointed Mens Jackets!,2
19610,3465,76,Disappointed Pants!,1
19611,785,47,Excellent Womens Sneakers!,4
19612,3612,434,Okay Mens Jackets.,3
19613,494,97,Disappointed Mens Jackets!,2
19614,1959,394,Poor quality Mens Jackets!,1
19615,4801,214,Love this Shirts!,5
19616,2676,57,Not good Shirts!,2
19617,4527,244,Average Accessories.,3
19618,2468,317,Okay Shirts.,3
19619,1300,305,Too small Pants!,1
19620,2983,459,Okay Shirts.,3
19621,3692,330,Poor quality Shirts!,2
19622,4162,111,Too small Shoes!,1
19623,3391,313,Very good Womens Sneakers!,4
19624,2804,139,Excellent Accessories!,5
19625,2381,278,Disappointed Shoes!,2
19626,4483,351,Love this Dresses!,5
19627,4744,413,Okay Shoes.,3
19628,867,26,Average Shirts.,3
19629,4282,54,Not good Shoes!,1
19630,322,414,Average Womens Sneakers.,3
19631,1864,459,Too small Shoes!,1
19632,3221,34,Love this Accessories!,5
19633,3474,47,Too small Accessories!,1
19634,2595,85,Amazing Dresses!,5
19635,1516,436,Okay Accessories.,3
19636,3842,206,Bad Womens Sneakers!,1
19637,4960,475,Disappointed Shoes!,2
19638,3394,188,Great Shirts!,5
19639,4878,393,Excellent Shirts!,5
19640,1074,68,Bad Accessories!,2
19641,3948,323,Bad Mens Jackets!,2
19642,387,247,Not good Mens Jackets!,2
19643,4353,211,Bad Womens Sneakers!,1
19644,2060,399,Excellent Accessories!,5
19645,1732,368,Average Dresses.,3
19646,3686,444,Bad Womens Sneakers!,1
19647,3525,275,Bad Womens Sneakers!,1
19648,4005,405,Great Pants!,5
19649,1112,421,Bad Mens Jackets!,1
19650,2014,498,Very good Dresses!,4
19651,695,328,Amazing Dresses!,5
19652,338,463,Not good Mens Jackets!,1
19653,873,119,Very good Dresses!,5
19654,174,255,Excellent Accessories!,5
19655,2429,212,Too small Womens Sneakers!,2
19656,883,476,Satisfactory Shoes.,3
19657,391,462,Love this Mens Jackets!,5
19658,2031,393,Amazing Accessories!,5
19659,3558,172,Very good Womens Sneakers!,4
19660,3295,235,Poor quality Dresses!,2
19661,787,189,Bad Shoes!,1
19662,3603,77,Love this Dresses!,5
19663,665,76,Disappointed Accessories!,1
19664,1135,41,Too small Accessories!,1
19665,2013,38,Not good Dresses!,1
19666,4202,203,Disappointed Shoes!,2
19667,262,122,Okay Womens Sneakers.,3
19668,4448,488,Poor quality Mens Jackets!,2
19669,1164,161,Average Shirts.,3
19670,73,337,Average Dresses.,3
19671,2727,495,Satisfactory Shirts.,3
19672,107,491,Great Womens Sneakers!,4
19673,3731,142,Love this Shirts!,4
19674,3343,61,Average Shirts.,3
19675,221,474,Average Womens Sneakers.,3
19676,881,30,Great Pants!,5
19677,283,95,Satisfactory Womens Sneakers.,3
19678,2263,282,Average Shirts.,3
19679,4740,321,Bad Accessories!,1
19680,2044,183,Love this Shoes!,5
19681,893,430,Bad Shoes!,2
19682,194,240,Amazing Dresses!,4
19683,4120,175,Poor quality Shirts!,1
19684,4440,264,Great Womens Sneakers!,4
19685,1071,221,Great Accessories!,4
19686,3059,284,Very good Mens Jackets!,4
19687,3277,121,Not good Pants!,1
19688,1195,364,Excellent Dresses!,4
19689,2232,272,Too small Pants!,2
19690,2797,251,Bad Shirts!,2
19691,829,452,Poor quality Mens Jackets!,1
19692,4127,430,Love this Dresses!,4
19693,3425,95,Bad Pants!,2
19694,391,426,Okay Shirts.,3
19695,930,343,Poor quality Accessories!,2
19696,2574,227,Too small Shoes!,1
19697,1341,484,Average Pants.,3
19698,2987,214,Disappointed Mens Jackets!,2
19699,4785,304,Too small Womens Sneakers!,1
19700,3459,257,Amazing Mens Jackets!,5
19701,2001,289,Excellent Womens Sneakers!,5
19702,4294,314,Love this Mens Jackets!,4
19703,1167,72,Too small Womens Sneakers!,2
19704,1577,152,Too small Pants!,1
19705,1774,75,Not good Womens Sneakers!,1
19706,3678,418,Disappointed Womens Sneakers!,2
19707,3803,305,Great Shirts!,5
19708,3703,302,Very good Shoes!,4
19709,3726,194,Bad Shoes!,2
19710,1436,104,Average Shirts.,3
19711,2544,292,Disappointed Shoes!,2
19712,1396,35,Very good Shirts!,4
19713,2914,287,Not good Shirts!,1
19714,383,179,Great Shirts!,5
19715,4361,384,Bad Dresses!,1
19716,3942,205,Excellent Pants!,5
19717,3150,461,Amazing Dresses!,5
19718,2325,140,Love this Mens Jackets!,5
19719,3976,125,Very good Shoes!,4
19720,1089,258,Disappointed Shoes!,2
19721,4286,76,Excellent Pants!,4
19722,1112,59,Poor quality Mens Jackets!,2
19723,2605,456,Amazing Shirts!,5
19724,4378,114,Great Mens Jackets!,4
19725,1392,327,Poor quality Dresses!,1
19726,1764,315,Poor quality Dresses!,1
19727,1128,96,Bad Shoes!,1
19728,4629,84,Not good Womens Sneakers!,2
19729,2821,96,Average Shirts.,3
19730,3803,312,Very good Shoes!,5
19731,4241,498,Disappointed Shirts!,2
19732,4817,477,Very good Womens Sneakers!,5
19733,2784,363,Very good Womens Sneakers!,5
19734,2065,489,Not good Shirts!,1
19735,1681,408,Bad Shirts!,1
19736,4261,372,Satisfactory Womens Sneakers.,3
19737,4259,61,Love this Womens Sneakers!,5
19738,3895,217,Amazing Pants!,5
19739,3097,421,Too small Shoes!,2
19740,1008,176,Poor quality Pants!,1
19741,3715,414,Poor quality Womens Sneakers!,2
19742,3358,13,Very good Pants!,4
19743,4605,187,Very good Accessories!,4
19744,824,9,Disappointed Shoes!,2
19745,766,421,Average Dresses.,3
19746,2857,27,Great Pants!,5
19747,3275,99,Average Womens Sneakers.,3
19748,4295,496,Not good Shoes!,1
19749,2391,281,Not good Shirts!,1
19750,518,427,Very good Shirts!,4
19751,3553,111,Very good Womens Sneakers!,5
19752,4742,159,Satisfactory Shoes.,3
19753,3556,119,Very good Dresses!,4
19754,1847,188,Very good Mens Jackets!,5
19755,70,118,Amazing Accessories!,4
19756,1791,401,Not good Womens Sneakers!,2
19757,403,387,Excellent Shoes!,4
19758,1821,114,Love this Shoes!,5
19759,218,342,Okay Shirts.,3
19760,714,222,Satisfactory Mens Jackets.,3
19761,3033,376,Disappointed Dresses!,2
19762,222,114,Excellent Pants!,5
19763,3542,431,Love this Pants!,5
19764,3777,182,Average Womens Sneakers.,3
19765,65,494,Not good Accessories!,2
19766,362,181,Satisfactory Shoes.,3
19767,3292,324,Poor quality Mens Jackets!,2
19768,2992,480,Love this Pants!,5
19769,4095,415,Bad Shirts!,2
19770,838,318,Amazing Mens Jackets!,4
19771,436,277,Too small Mens Jackets!,2
19772,1722,81,Poor quality Pants!,1
19773,3487,140,Not good Accessories!,1
19774,4144,372,Great Accessories!,4
19775,2134,330,Poor quality Womens Sneakers!,1
19776,3554,175,Average Womens Sneakers.,3
19777,2042,175,Very good Accessories!,5
19778,1676,492,Satisfactory Shoes.,3
19779,2526,386,Disappointed Womens Sneakers!,2
19780,562,69,Average Dresses.,3
19781,1863,107,Too small Womens Sneakers!,2
19782,2118,445,Love this Womens Sneakers!,5
19783,259,151,Average Shoes.,3
19784,2627,239,Too small Womens Sneakers!,1
19785,3706,266,Love this Shirts!,5
19786,3829,179,Love this Pants!,4
19787,3024,2,Not good Shoes!,1
19788,3696,1,Love this Mens Jackets!,5
19789,1138,149,Amazing Womens Sneakers!,4
19790,2911,173,Average Womens Sneakers.,3
19791,4662,119,Bad Pants!,2
19792,3650,226,Okay Shoes.,3
19793,1576,270,Poor quality Womens Sneakers!,1
19794,1026,328,Great Accessories!,4
19795,2331,197,Not good Mens Jackets!,2
19796,1800,159,Average Accessories.,3
19797,2999,20,Amazing Accessories!,4
19798,3279,42,Too small Shoes!,2
19799,4623,214,Love this Mens Jackets!,4
19800,2088,38,Bad Shirts!,2
19801,3063,58,Not good Womens Sneakers!,1
19802,1174,333,Satisfactory Shoes.,3
19803,4545,407,Great Womens Sneakers!,4
19804,1858,290,Average Shirts.,3
19805,1077,488,Excellent Pants!,4
19806,1905,108,Average Accessories.,3
19807,4342,89,Amazing Womens Sneakers!,5
19808,1212,303,Great Shirts!,5
19809,2264,280,Too small Pants!,1
19810,3521,275,Great Shoes!,4
19811,2571,212,Not good Shirts!,1
19812,3890,496,Very good Pants!,4
19813,4029,332,Poor quality Pants!,1
19814,3055,316,Very good Shoes!,4
19815,3596,274,Average Shoes.,3
19816,3968,155,Bad Dresses!,2
19817,4288,269,Great Shoes!,4
19818,4513,74,Excellent Mens Jackets!,4
19819,3471,78,Okay Womens Sneakers.,3
19820,282,405,Poor quality Shoes!,1
19821,3375,9,Disappointed Pants!,2
19822,3962,332,Not good Accessories!,2
19823,997,312,Satisfactory Shoes.,3
19824,4648,353,Disappointed Accessories!,1
19825,1739,204,Not good Mens Jackets!,2
19826,2941,185,Love this Pants!,4
19827,2134,156,Disappointed Womens Sneakers!,1
19828,3822,115,Excellent Shirts!,4
19829,4946,82,Love this Shirts!,5
19830,4740,371,Love this Pants!,4
19831,2793,382,Love this Accessories!,4
19832,1111,198,Not good Shoes!,1
19833,3428,149,Very good Accessories!,5
19834,386,380,Bad Shoes!,1
19835,3268,89,Not good Dresses!,2
19836,2390,193,Disappointed Accessories!,1
19837,592,262,Too small Accessories!,2
19838,1298,488,Disappointed Shoes!,1
19839,2976,8,Not good Dresses!,1
19840,3875,82,Not good Pants!,2
19841,2483,431,Okay Pants.,3
19842,735,427,Not good Womens Sneakers!,1
19843,3526,240,Great Mens Jackets!,4
19844,4122,332,Very good Shirts!,5
19845,532,214,Average Shirts.,3
19846,284,128,Disappointed Pants!,2
19847,4250,4,Satisfactory Pants.,3
19848,728,358,Love this Pants!,5
19849,685,49,Poor quality Accessories!,2
19850,2230,265,Amazing Shoes!,4
19851,2784,121,Average Shirts.,3
19852,2323,387,Great Shirts!,4
19853,2180,115,Great Dresses!,5
19854,2014,100,Disappointed Pants!,1
19855,2773,206,Too small Accessories!,1
19856,3476,463,Excellent Mens Jackets!,5
19857,3872,269,Not good Dresses!,2
19858,367,131,Disappointed Pants!,2
19859,1622,473,Too small Shoes!,1
19860,3575,429,Disappointed Shoes!,2
19861,4587,417,Amazing Womens Sneakers!,5
19862,2307,140,Excellent Accessories!,4
19863,4250,229,Excellent Pants!,5
19864,3677,125,Great Dresses!,5
19865,1232,54,Average Womens Sneakers.,3
19866,1604,5,Great Shoes!,4
19867,4456,181,Excellent Mens Jackets!,4
19868,1288,313,Disappointed Womens Sneakers!,1
19869,1326,455,Okay Accessories.,3
19870,2970,201,Okay Dresses.,3
19871,1952,487,Not good Womens Sneakers!,2
19872,2680,263,Disappointed Mens Jackets!,2
19873,3862,79,Disappointed Womens Sneakers!,1
19874,4623,249,Very good Dresses!,4
19875,2656,158,Okay Shoes.,3
19876,1697,138,Great Womens Sneakers!,5
19877,2681,10,Amazing Shoes!,4
19878,1353,211,Very good Dresses!,4
19879,1475,266,Okay Pants.,3
19880,3148,117,Excellent Shirts!,5
19881,438,461,Amazing Womens Sneakers!,5
19882,167,72,Poor quality Womens Sneakers!,1
19883,3859,485,Love this Womens Sneakers!,4
19884,2747,232,Great Dresses!,5
19885,3395,302,Okay Dresses.,3
19886,363,229,Bad Accessories!,2
19887,210,295,Love this Womens Sneakers!,4
19888,4186,68,Disappointed Shoes!,2
19889,1851,53,Disappointed Dresses!,1
19890,4492,139,Love this Shoes!,5
19891,3287,262,Okay Accessories.,3
19892,1385,46,Love this Dresses!,4
19893,1765,117,Amazing Dresses!,4
19894,3623,242,Too small Shoes!,1
19895,1761,459,Poor quality Mens Jackets!,2
19896,4667,236,Too small Dresses!,1
19897,3119,447,Love this Dresses!,4
19898,3167,43,Great Womens Sneakers!,5
19899,4767,169,Not good Dresses!,1
19900,3071,282,Very good Dresses!,5
19901,2044,186,Love this Mens Jackets!,4
19902,4621,410,Too small Shirts!,1
19903,2917,258,Okay Dresses.,3
19904,3277,275,Not good Shoes!,2
19905,4073,348,Okay Womens Sneakers.,3
19906,4893,399,Amazing Womens Sneakers!,5
19907,1947,25,Satisfactory Shoes.,3
19908,2701,3,Love this Accessories!,4
19909,4924,484,Too small Mens Jackets!,2
19910,956,461,Excellent Mens Jackets!,4
19911,1501,36,Disappointed Shoes!,1
19912,3005,414,Amazing Mens Jackets!,4
19913,1689,151,Amazing Pants!,4
19914,4488,55,Disappointed Pants!,2
19915,4454,404,Amazing Shirts!,5
19916,4795,20,Amazing Shoes!,5
19917,623,369,Bad Shirts!,1
19918,1521,34,Very good Mens Jackets!,4
19919,2007,178,Average Pants.,3
19920,4647,105,Very good Shoes!,4
19921,4337,496,Amazing Dresses!,4
