CustomerID,Age,Gender,Location,LoyaltyStatus
1973,38,Male,East,Bronze
1974,33,Female,East,Bronze
1975,31,Female,Central,Bronze
1976,28,Male,Central,Bronze
1977,43,Male,Central,Silver
1978,41,Female,Central,Bronze
1979,24,Male,South,Bronze
1980,36,Male,West,Gold
1981,22,Female,West,Bronze
1982,18,Female,East,Gold
1983,25,Female,West,Silver
1984,40,Female,East,Bronze
1985,41,Male,West,Bronze
1986,37,Female,North,Bronze
1987,39,Male,North,Bronze
1988,37,Male,West,Bronze
1989,25,Male,South,Bronze
1990,36,Female,East,Bronze
1991,40,Male,West,Silver
1992,39,Female,East,Bronze
1993,43,Female,Central,Gold
1994,39,Female,West,Bronze
1995,35,Female,South,Gold
1996,42,Female,Central,Bronze
1997,31,Female,West,Silver
1998,23,Male,North,Bronze
1999,30,Female,West,Silver
2000,24,Female,North,Bronze
2001,25,Female,North,Silver
2002,30,Female,West,Bronze
2003,24,Female,West,Silver
2004,28,Female,North,Bronze
2005,13,Female,East,Silver
2006,34,Female,Central,Bronze
2007,32,Male,South,Bronze
2008,23,Female,West,Silver
2009,38,Other,Central,Platinum
2010,41,Female,Central,Silver
2011,15,Female,East,Silver
2012,24,Male,Central,Silver
2013,24,Female,West,Silver
2014,22,Female,Central,Bronze
2015,40,Female,West,Bronze
2016,30,Male,West,Gold
2017,29,Female,North,Silver
2018,11,Female,East,Silver
2019,38,Male,South,Silver
2020,19,Male,North,Bronze
2021,32,Male,South,Bronze
2022,34,Female,West,Silver
2023,45,Male,North,Bronze
2024,18,Male,Central,Bronze
2025,1,Female,Central,Silver
2026,33,Male,South,Platinum
2027,50,Male,West,Bronze
2028,44,Female,South,Silver
2029,34,Female,East,Bronze
2030,27,Female,Central,Bronze
2031,40,Male,North,Gold
2032,22,Female,North,Silver
2033,36,Female,North,Bronze
2034,37,Male,Central,Silver
2035,42,Male,West,Bronze
2036,59,Male,Central,Silver
2037,35,Male,Central,Bronze
2038,26,Female,North,Gold
2039,31,Female,Central,Silver
2040,14,Male,North,Bronze
2041,25,Male,West,Gold
2042,27,Male,East,Platinum
2043,26,Female,North,Bronze
2044,33,Male,South,Gold
2045,23,Female,East,Gold
2046,43,Male,West,Silver
2047,32,Female,East,Platinum
2048,31,Female,North,Silver
2049,28,Male,West,Silver
2050,33,Female,South,Gold
2051,40,Other,North,Silver
2052,23,Male,North,Silver
2053,25,Female,West,Bronze
2054,28,Male,West,Gold
2055,18,Female,East,Silver
2056,23,Male,South,Silver
2057,27,Other,East,Silver
2058,40,Female,East,Bronze
2059,34,Female,North,Bronze
2060,33,Female,West,Silver
2061,40,Female,North,Silver
2062,30,Male,South,Gold
2063,35,Female,East,Silver
2064,30,Other,South,Gold
2065,34,Female,West,Bronze
2066,26,Female,West,Platinum
2067,7,Female,Central,Bronze
2068,30,Female,South,Silver
2069,46,Female,North,Silver
2070,41,Male,South,Bronze
2071,41,Male,East,Bronze
2072,44,Male,West,Bronze
2073,32,Female,West,Silver
2074,33,Male,South,Bronze
2075,25,Male,South,Platinum
2076,28,Other,South,Bronze
2077,38,Male,East,Platinum
2078,44,Female,East,Bronze
2079,30,Male,North,Bronze
2080,27,Male,South,Bronze
2081,32,Female,North,Gold
2082,38,Female,Central,Silver
2083,17,Female,East,Bronze
2084,9,Male,West,Bronze
2085,26,Female,Central,Bronze
2086,19,Male,West,Silver
2087,26,Male,Central,Bronze
2088,30,Male,North,Silver
2089,27,Male,North,Silver
2090,46,Male,East,Gold
2091,35,Male,West,Silver
2092,35,Other,Central,Bronze
2093,38,Male,South,Platinum
2094,20,Male,South,Bronze
2095,42,Male,East,Silver
2096,31,Female,West,Gold
2097,38,Male,South,Bronze
2098,21,Female,East,Bronze
2099,16,Other,East,Bronze
2100,40,Male,West,Bronze
2101,35,Female,South,Bronze
2102,22,Male,South,Bronze
2103,23,Female,South,Bronze
2104,43,Male,North,Gold
2105,20,Male,South,Silver
2106,48,Male,Central,Silver
2107,22,Female,North,Silver
2108,38,Male,North,Gold
2109,28,Male,North,Gold
2110,38,Female,North,Gold
2111,26,Female,East,Gold
2112,30,Female,Central,Bronze
2113,32,Male,West,Silver
2114,21,Female,South,Silver
2115,39,Female,North,Silver
2116,26,Male,West,Silver
2117,29,Female,East,Bronze
2118,22,Male,West,Bronze
2119,6,Female,North,Gold
2120,30,Male,Central,Silver
2121,56,Female,West,Bronze
2122,39,Male,North,Bronze
2123,31,Other,North,Silver
2124,29,Male,South,Silver
2125,32,Other,South,Silver
2126,37,Female,Central,Bronze
2127,20,Male,South,Bronze
2128,43,Female,Central,Bronze
2129,39,Other,East,Silver
2130,39,Male,East,Bronze
2131,36,Male,South,Bronze
2132,32,Female,East,Silver
2133,38,Male,West,Gold
2134,37,Male,West,Bronze
2135,28,Male,West,Silver
2136,26,Male,East,Platinum
2137,33,Male,West,Gold
2138,47,Male,Central,Gold
2139,19,Female,North,Silver
2140,17,Female,South,Bronze
2141,33,Male,Central,Silver
2142,32,Female,West,Silver
2143,33,Female,North,Silver
2144,34,Other,South,Silver
2145,29,Male,Central,Silver
2146,46,Male,South,Platinum
2147,15,Female,East,Bronze
2148,23,Female,West,Bronze
2149,30,Female,Central,Silver
2150,15,Female,Central,Bronze
2151,30,Male,North,Silver
2152,48,Female,North,Bronze
2153,32,Male,North,Silver
2154,34,Male,South,Silver
2155,19,Female,West,Bronze
2156,25,Male,South,Bronze
2157,28,Female,West,Bronze
2158,28,Female,Central,Bronze
2159,44,Male,South,Silver
2160,37,Other,South,Silver
2161,20,Other,South,Bronze
2162,34,Female,East,Silver
2163,36,Male,West,Bronze
2164,43,Male,West,Gold
2165,47,Male,South,Bronze
2166,21,Male,East,Gold
2167,23,Male,South,Silver
2168,19,Other,West,Silver
2169,29,Male,Central,Silver
2170,36,Female,East,Gold
2171,41,Male,East,Gold
2172,31,Female,South,Silver
2173,28,Female,Central,Bronze
2174,33,Male,West,Gold
2175,23,Male,North,Bronze
2176,52,Female,West,Gold
2177,15,Female,West,Silver
2178,33,Female,Central,Gold
2179,52,Male,East,Gold
2180,32,Male,West,Bronze
2181,30,Other,East,Silver
2182,28,Female,Central,Bronze
2183,30,Female,Central,Bronze
2184,45,Female,South,Silver
2185,9,Female,North,Bronze
2186,47,Male,Central,Silver
2187,17,Male,Central,Platinum
2188,29,Male,East,Silver
2189,27,Female,Central,Bronze
2190,37,Male,West,Gold
2191,16,Male,South,Gold
2192,36,Female,South,Silver
2193,52,Female,West,Silver
2194,18,Female,Central,Gold
2195,33,Female,North,Bronze
2196,25,Male,Central,Gold
2197,36,Female,South,Gold
2198,32,Female,North,Gold
2199,25,Female,East,Bronze
2200,36,Male,East,Gold
2201,50,Male,Central,Silver
2202,30,Female,Central,Silver
2203,39,Female,North,Gold
2204,19,Female,North,Bronze
2205,22,Female,Central,Bronze
2206,36,Female,South,Gold
2207,46,Female,East,Gold
2208,35,Female,North,Gold
2209,28,Male,South,Bronze
2210,31,Female,Central,Silver
2211,19,Female,West,Bronze
2212,38,Male,North,Gold
2213,40,Male,West,Bronze
2214,27,Male,South,Silver
2215,27,Female,East,Silver
2216,34,Male,South,Platinum
2217,27,Female,East,Silver
2218,31,Male,South,Silver
2219,52,Male,North,Bronze
2220,29,Female,North,Silver
2221,28,Male,West,Silver
2222,25,Female,South,Bronze
2223,39,Female,South,Silver
2224,30,Female,West,Gold
2225,25,Male,Central,Bronze
2226,45,Female,South,Bronze
2227,46,Female,South,Silver
2228,25,Female,South,Gold
2229,13,Female,Central,Bronze
2230,42,Female,North,Gold
2231,25,Female,West,Gold
2232,39,Female,Central,Bronze
2233,12,Male,East,Bronze
2234,40,Male,East,Silver
2235,19,Male,Central,Platinum
2236,39,Male,Central,Silver
2237,32,Male,North,Silver
2238,22,Male,East,Bronze
2239,27,Female,West,Silver
2240,38,Male,South,Silver
2241,33,Female,South,Bronze
2242,37,Male,North,Silver
2243,51,Male,North,Bronze
2244,16,Male,East,Silver
2245,48,Male,West,Bronze
2246,33,Female,West,Bronze
2247,23,Female,Central,Gold
2248,18,Male,North,Bronze
2249,30,Female,South,Silver
2250,41,Female,South,Bronze
2251,30,Female,East,Bronze
2252,47,Female,South,Bronze
2253,17,Female,West,Bronze
2254,31,Female,West,Bronze
2255,19,Female,North,Gold
2256,35,Male,East,Bronze
2257,40,Male,South,Bronze
2258,27,Female,North,Gold
2259,5,Female,Central,Bronze
2260,33,Female,Central,Silver
2261,36,Female,South,Bronze
2262,36,Male,South,Bronze
2263,44,Female,South,Silver
2264,21,Female,West,Platinum
2265,38,Male,South,Bronze
2266,43,Female,Central,Silver
2267,14,Female,South,Bronze
2268,35,Male,East,Bronze
2269,26,Female,Central,Gold
2270,31,Male,East,Bronze
2271,35,Female,Central,Gold
2272,27,Male,North,Bronze
2273,25,Female,Central,Gold
2274,32,Female,Central,Silver
2275,21,Male,East,Gold
2276,21,Female,East,Bronze
2277,38,Other,Central,Gold
2278,20,Male,Central,Silver
2279,38,Male,West,Silver
2280,36,Other,North,Gold
2281,14,Other,North,Silver
2282,25,Male,South,Gold
2283,43,Male,Central,Bronze
2284,22,Male,Central,Silver
2285,27,Other,Central,Gold
2286,36,Male,Central,Bronze
2287,39,Female,North,Silver
2288,29,Female,East,Platinum
2289,26,Male,West,Silver
2290,46,Female,East,Bronze
2291,49,Male,East,Bronze
2292,41,Female,North,Gold
2293,32,Male,West,Platinum
2294,23,Female,Central,Platinum
2295,23,Female,North,Silver
2296,37,Male,North,Silver
2297,36,Male,West,Bronze
2298,46,Male,South,Bronze
2299,38,Male,North,Bronze
2300,16,Female,East,Bronze
2301,42,Female,East,Gold
2302,22,Female,Central,Gold
2303,28,Female,North,Silver
2304,34,Female,Central,Platinum
2305,51,Female,North,Platinum
2306,63,Male,West,Silver
2307,38,Male,North,Silver
2308,30,Male,South,Bronze
2309,37,Female,East,Silver
2310,40,Male,West,Bronze
2311,28,Male,East,Bronze
2312,49,Male,Central,Gold
2313,34,Female,West,Bronze
2314,36,Male,South,Bronze
2315,38,Male,East,Silver
2316,36,Male,North,Silver
2317,40,Male,North,Bronze
2318,25,Female,North,Bronze
2319,26,Male,West,Platinum
2320,20,Male,South,Bronze
2321,36,Female,South,Gold
2322,39,Male,South,Silver
2323,36,Male,East,Silver
2324,48,Female,West,Bronze
2325,31,Male,North,Gold
2326,38,Male,East,Gold
2327,21,Male,South,Bronze
2328,28,Female,North,Bronze
2329,38,Female,West,Bronze
2330,40,Female,Central,Gold
2331,29,Female,South,Silver
2332,31,Male,South,Bronze
2333,16,Male,South,Bronze
2334,28,Female,South,Silver
2335,40,Female,North,Gold
2336,37,Male,West,Silver
2337,37,Female,East,Bronze
2338,32,Male,North,Bronze
2339,32,Male,West,Silver
2340,25,Male,East,Bronze
2341,38,Male,South,Gold
2342,36,Female,West,Silver
2343,36,Female,South,Bronze
2344,26,Male,West,Silver
2345,10,Male,Central,Silver
2346,42,Female,South,Silver
2347,27,Male,South,Gold
2348,23,Female,South,Silver
2349,38,Male,North,Gold
2350,28,Female,East,Silver
2351,42,Male,South,Bronze
2352,38,Male,South,Bronze
2353,38,Male,North,Gold
2354,18,Male,North,Gold
2355,44,Male,Central,Silver
2356,34,Female,West,Silver
2357,28,Male,South,Bronze
2358,33,Male,West,Silver
2359,14,Female,North,Platinum
2360,36,Female,North,Gold
2361,21,Other,Central,Bronze
2362,18,Female,East,Bronze
2363,16,Female,North,Silver
2364,43,Female,South,Silver
2365,25,Female,Central,Bronze
2366,47,Female,East,Silver
2367,26,Male,Central,Bronze
2368,14,Male,North,Gold
2369,20,Male,East,Silver
2370,44,Female,West,Gold
2371,30,Female,East,Gold
2372,26,Female,South,Silver
2373,33,Male,West,Gold
2374,37,Female,West,Silver
2375,43,Female,South,Platinum
2376,46,Male,West,Bronze
2377,28,Female,North,Gold
2378,18,Male,East,Bronze
2379,27,Female,East,Bronze
2380,34,Female,South,Silver
2381,22,Female,North,Silver
2382,22,Female,West,Bronze
2383,35,Female,East,Silver
2384,31,Female,East,Gold
2385,32,Male,East,Bronze
2386,24,Female,East,Silver
2387,29,Male,Central,Bronze
2388,22,Male,South,Silver
2389,40,Female,West,Silver
2390,42,Female,West,Bronze
2391,13,Male,South,Platinum
2392,22,Male,North,Silver
2393,17,Male,South,Gold
2394,25,Male,East,Silver
2395,31,Male,East,Gold
2396,17,Female,South,Bronze
2397,22,Male,South,Bronze
2398,21,Female,West,Silver
2399,34,Male,West,Gold
2400,32,Other,Central,Bronze
2401,24,Male,Central,Platinum
2402,33,Male,East,Bronze
2403,26,Male,Central,Bronze
2404,29,Female,Central,Bronze
2405,48,Female,North,Silver
2406,45,Male,South,Gold
2407,19,Male,West,Bronze
2408,40,Male,Central,Silver
2409,40,Female,West,Bronze
2410,20,Female,Central,Silver
2411,40,Male,Central,Bronze
2412,47,Male,East,Silver
2413,20,Male,North,Silver
2414,22,Male,South,Silver
2415,42,Female,South,Bronze
2416,34,Male,East,Bronze
2417,37,Male,East,Silver
2418,35,Male,South,Gold
2419,35,Other,South,Gold
2420,18,Female,North,Gold
2421,42,Male,Central,Platinum
2422,43,Male,North,Silver
2423,29,Male,South,Bronze
2424,31,Female,Central,Bronze
2425,16,Male,South,Silver
2426,37,Female,North,Silver
2427,37,Female,North,Gold
2428,31,Female,North,Bronze
2429,43,Male,Central,Silver
2430,28,Female,West,Silver
2431,37,Female,West,Silver
2432,21,Male,South,Bronze
2433,31,Male,Central,Gold
2434,30,Male,East,Bronze
2435,34,Male,West,Gold
2436,28,Male,Central,Platinum
2437,30,Female,Central,Bronze
2438,40,Male,West,Bronze
2439,27,Female,Central,Silver
2440,15,Male,Central,Silver
2441,49,Other,West,Bronze
2442,45,Male,North,Gold
2443,19,Female,South,Silver
2444,38,Male,East,Bronze
2445,26,Male,South,Silver
2446,34,Female,North,Bronze
2447,34,Male,North,Bronze
2448,29,Female,Central,Silver
2449,24,Female,South,Bronze
2450,25,Female,North,Silver
2451,22,Female,South,Platinum
2452,23,Female,North,Gold
2453,31,Male,East,Bronze
2454,24,Female,North,Bronze
2455,38,Female,South,Silver
2456,46,Male,Central,Silver
2457,26,Male,South,Gold
2458,34,Female,West,Silver
2459,36,Male,South,Bronze
2460,36,Male,East,Silver
2461,32,Male,East,Gold
2462,39,Female,East,Gold
2463,36,Male,North,Bronze
2464,19,Female,East,Silver
2465,40,Female,South,Bronze
2466,40,Male,Central,Silver
2467,24,Female,East,Bronze
2468,32,Other,South,Gold
2469,38,Female,North,Silver
2470,29,Female,North,Gold
2471,42,Male,Central,Platinum
2472,55,Female,Central,Bronze
2473,24,Male,South,Silver
2474,18,Male,Central,Gold
2475,35,Male,Central,Silver
2476,39,Male,North,Silver
2477,29,Female,South,Silver
2478,46,Male,Central,Silver
2479,18,Female,South,Bronze
2480,38,Female,East,Silver
2481,25,Female,North,Bronze
2482,49,Male,North,Bronze
2483,51,Female,North,Bronze
2484,24,Male,West,Bronze
2485,26,Male,South,Silver
2486,40,Other,East,Bronze
2487,28,Male,Central,Bronze
2488,31,Male,East,Gold
2489,32,Female,South,Gold
2490,12,Male,North,Gold
2491,31,Female,West,Gold
2492,25,Male,South,Bronze
2493,27,Male,South,Bronze
2494,46,Male,Central,Bronze
2495,19,Male,East,Gold
2496,40,Male,East,Gold
2497,29,Female,Central,Bronze
2498,29,Female,West,Bronze
2499,39,Female,North,Silver
2500,35,Male,North,Bronze
2501,37,Female,West,Silver
2502,41,Female,Central,Gold
2503,28,Female,South,Silver
2504,25,Male,East,Gold
2505,21,Female,South,Bronze
2506,23,Female,East,Silver
2507,61,Male,South,Gold
2508,44,Female,Central,Silver
2509,18,Male,Central,Silver
2510,18,Female,West,Silver
2511,36,Female,South,Gold
2512,37,Female,South,Bronze
2513,37,Male,West,Bronze
2514,29,Male,West,Bronze
2515,30,Female,Central,Gold
2516,35,Female,Central,Platinum
2517,32,Male,South,Bronze
2518,9,Female,Central,Bronze
2519,29,Female,Central,Gold
2520,23,Male,South,Bronze
2521,33,Male,West,Bronze
2522,61,Male,South,Bronze
2523,35,Female,North,Bronze
2524,28,Female,South,Silver
2525,41,Female,North,Silver
2526,36,Female,South,Silver
2527,36,Female,North,Gold
2528,38,Female,North,Bronze
2529,52,Male,South,Bronze
2530,20,Female,Central,Gold
2531,36,Male,East,Gold
2532,22,Female,Central,Bronze
2533,37,Female,North,Bronze
2534,22,Male,South,Bronze
2535,27,Female,South,Silver
2536,29,Male,South,Bronze
2537,41,Female,South,Silver
2538,41,Male,East,Bronze
2539,19,Female,West,Gold
2540,32,Male,North,Bronze
2541,24,Male,East,Silver
2542,19,Male,Central,Bronze
2543,29,Male,West,Bronze
2544,28,Male,West,Silver
2545,56,Female,South,Gold
2546,36,Male,East,Silver
2547,18,Male,Central,Silver
2548,26,Male,South,Bronze
2549,42,Female,South,Silver
2550,52,Female,North,Bronze
2551,16,Female,West,Bronze
2552,13,Female,Central,Gold
2553,50,Male,West,Gold
2554,35,Male,East,Silver
2555,23,Male,North,Gold
2556,37,Female,South,Platinum
2557,5,Other,North,Bronze
2558,32,Female,South,Platinum
2559,35,Male,North,Silver
2560,41,Male,South,Gold
2561,21,Male,West,Silver
2562,32,Female,West,Silver
2563,22,Male,West,Silver
2564,34,Female,West,Bronze
2565,23,Male,North,Gold
2566,27,Female,South,Bronze
2567,22,Female,West,Bronze
2568,38,Female,North,Bronze
2569,40,Female,South,Bronze
2570,29,Female,North,Bronze
2571,32,Female,West,Bronze
2572,17,Female,East,Silver
2573,29,Female,North,Silver
2574,31,Other,West,Bronze
2575,58,Female,Central,Bronze
2576,20,Female,South,Platinum
2577,46,Female,West,Bronze
2578,41,Male,Central,Bronze
2579,34,Male,North,Bronze
2580,49,Female,North,Bronze
2581,35,Female,Central,Silver
2582,35,Female,Central,Bronze
2583,31,Male,South,Silver
2584,44,Female,North,Bronze
2585,42,Female,Central,Silver
2586,25,Male,East,Gold
2587,18,Female,East,Bronze
2588,29,Female,Central,Bronze
2589,23,Male,South,Bronze
2590,31,Female,North,Silver
2591,44,Female,East,Bronze
2592,27,Male,Central,Silver
2593,31,Male,Central,Bronze
2594,32,Other,West,Bronze
2595,40,Male,Central,Bronze
2596,9,Male,South,Bronze
2597,25,Male,East,Bronze
2598,34,Female,West,Bronze
2599,44,Female,East,Silver
2600,27,Female,East,Bronze
2601,13,Male,South,Silver
2602,38,Female,Central,Silver
2603,25,Male,South,Silver
2604,20,Male,Central,Gold
2605,25,Female,West,Bronze
2606,30,Male,South,Bronze
2607,25,Female,South,Silver
2608,9,Female,North,Silver
2609,40,Male,South,Silver
2610,44,Female,North,Bronze
2611,38,Female,Central,Silver
2612,20,Female,Central,Gold
2613,29,Male,Central,Bronze
2614,31,Female,North,Platinum
2615,37,Male,Central,Bronze
2616,38,Female,East,Bronze
2617,24,Male,South,Bronze
2618,32,Female,North,Silver
2619,36,Male,Central,Silver
2620,46,Male,East,Silver
2621,39,Female,South,Silver
2622,39,Female,South,Bronze
2623,32,Female,Central,Bronze
2624,46,Female,East,Bronze
2625,36,Male,North,Platinum
2626,23,Female,Central,Bronze
2627,46,Female,South,Gold
2628,38,Male,South,Bronze
2629,27,Female,South,Bronze
2630,27,Female,Central,Bronze
2631,34,Female,West,Bronze
2632,36,Female,West,Platinum
2633,33,Female,West,Silver
2634,35,Male,East,Gold
2635,48,Male,Central,Gold
2636,42,Female,South,Silver
2637,33,Male,East,Silver
2638,41,Male,West,Silver
2639,21,Male,North,Silver
2640,35,Female,East,Bronze
2641,50,Male,East,Silver
2642,29,Female,Central,Silver
2643,23,Female,East,Bronze
2644,25,Male,Central,Silver
2645,21,Female,North,Gold
2646,24,Female,South,Silver
2647,28,Female,South,Silver
2648,17,Female,West,Bronze
2649,32,Male,West,Gold
2650,41,Female,North,Bronze
2651,22,Male,South,Platinum
2652,47,Female,West,Platinum
2653,37,Female,East,Gold
2654,42,Female,Central,Bronze
2655,25,Male,West,Bronze
2656,40,Male,North,Gold
2657,21,Male,South,Gold
2658,40,Female,North,Gold
2659,33,Male,Central,Silver
2660,37,Female,Central,Silver
2661,20,Male,North,Bronze
2662,23,Other,West,Gold
2663,37,Male,West,Silver
2664,22,Female,South,Bronze
2665,36,Female,South,Bronze
2666,18,Female,East,Silver
2667,40,Female,East,Silver
2668,19,Male,South,Bronze
2669,37,Female,East,Bronze
2670,38,Male,North,Bronze
2671,25,Male,West,Bronze
2672,37,Female,East,Gold
2673,34,Female,East,Silver
2674,26,Female,North,Silver
2675,21,Male,Central,Gold
2676,12,Male,South,Bronze
2677,35,Male,North,Gold
2678,16,Male,Central,Platinum
2679,32,Male,North,Silver
2680,29,Male,West,Silver
2681,38,Male,North,Silver
2682,28,Female,North,Gold
2683,28,Male,West,Bronze
2684,39,Female,South,Bronze
2685,35,Male,Central,Gold
2686,35,Female,East,Gold
2687,36,Female,South,Silver
2688,16,Male,North,Bronze
2689,39,Female,East,Bronze
2690,38,Male,West,Silver
2691,21,Female,South,Gold
2692,29,Male,Central,Bronze
2693,31,Other,South,Silver
2694,30,Male,South,Gold
2695,35,Male,East,Bronze
2696,46,Female,West,Gold
2697,42,Male,West,Bronze
2698,18,Female,South,Gold
2699,38,Female,West,Platinum
2700,45,Female,East,Bronze
2701,35,Male,East,Gold
2702,42,Female,Central,Platinum
2703,52,Female,West,Platinum
2704,42,Male,Central,Silver
2705,34,Male,North,Silver
2706,42,Male,East,Bronze
2707,33,Other,South,Bronze
2708,32,Male,East,Silver
2709,28,Female,North,Bronze
2710,47,Male,South,Silver
2711,23,Male,West,Silver
2712,47,Female,West,Gold
2713,36,Other,East,Gold
2714,18,Female,South,Bronze
2715,35,Female,South,Silver
2716,10,Female,Central,Gold
2717,38,Male,North,Bronze
2718,40,Male,West,Bronze
2719,26,Female,East,Gold
2720,33,Other,South,Bronze
2721,51,Female,West,Gold
2722,26,Male,East,Gold
2723,21,Male,West,Silver
2724,46,Male,East,Gold
2725,51,Female,West,Bronze
2726,32,Female,Central,Gold
2727,42,Female,North,Gold
2728,45,Male,West,Bronze
2729,24,Female,North,Silver
2730,27,Female,West,Silver
2731,44,Male,South,Bronze
2732,48,Female,Central,Platinum
2733,37,Male,Central,Silver
2734,23,Male,North,Silver
2735,51,Female,South,Bronze
2736,26,Female,East,Silver
2737,28,Male,Central,Gold
2738,35,Female,South,Silver
2739,47,Male,South,Gold
2740,40,Female,North,Silver
2741,36,Female,South,Bronze
2742,36,Female,South,Silver
2743,32,Female,East,Bronze
2744,37,Male,North,Bronze
2745,6,Male,North,Bronze
2746,29,Female,South,Gold
2747,34,Male,East,Platinum
2748,20,Female,West,Bronze
2749,35,Male,Central,Bronze
2750,29,Male,North,Bronze
2751,49,Male,East,Gold
2752,47,Other,East,Silver
2753,27,Male,South,Silver
2754,30,Female,Central,Silver
2755,31,Male,North,Silver
2756,27,Male,West,Bronze
2757,33,Female,South,Bronze
2758,24,Female,North,Bronze
2759,20,Female,North,Silver
2760,38,Female,East,Gold
2761,38,Male,Central,Bronze
2762,23,Male,West,Bronze
2763,40,Female,Central,Gold
2764,25,Male,East,Bronze
2765,34,Female,West,Bronze
2766,40,Female,West,Gold
2767,31,Male,South,Silver
2768,36,Female,West,Silver
2769,26,Male,North,Gold
2770,30,Male,Central,Silver
2771,29,Male,Central,Bronze
2772,24,Female,South,Silver
2773,30,Male,West,Silver
2774,16,Female,East,Platinum
2775,27,Female,North,Platinum
2776,29,Female,South,Bronze
2777,29,Female,West,Silver
2778,29,Female,East,Bronze
2779,31,Male,West,Bronze
2780,36,Female,South,Silver
2781,40,Female,East,Silver
2782,25,Other,East,Silver
2783,19,Female,East,Silver
2784,21,Female,East,Gold
2785,27,Female,West,Gold
2786,28,Female,East,Silver
2787,24,Female,West,Bronze
2788,19,Female,East,Gold
2789,27,Male,East,Gold
2790,33,Other,South,Bronze
2791,37,Male,West,Silver
2792,26,Female,West,Platinum
2793,27,Female,Central,Silver
2794,22,Other,South,Silver
2795,31,Male,West,Bronze
2796,23,Female,South,Silver
2797,37,Female,South,Silver
2798,14,Male,South,Bronze
2799,28,Female,North,Silver
2800,35,Female,West,Bronze
2801,33,Female,South,Silver
2802,58,Male,North,Platinum
2803,35,Female,North,Silver
2804,21,Female,East,Silver
2805,31,Male,East,Silver
2806,14,Male,West,Bronze
2807,31,Other,East,Platinum
2808,23,Female,West,Bronze
2809,41,Female,North,Bronze
2810,26,Male,North,Silver
2811,30,Male,West,Silver
2812,25,Male,East,Bronze
2813,49,Male,East,Bronze
2814,28,Female,West,Gold
2815,50,Female,Central,Bronze
2816,40,Female,East,Bronze
2817,36,Male,South,Bronze
2818,35,Female,East,Bronze
2819,35,Male,Central,Silver
2820,12,Male,North,Silver
2821,29,Female,North,Gold
2822,40,Female,North,Bronze
2823,31,Female,East,Bronze
2824,17,Male,North,Bronze
2825,31,Female,Central,Bronze
2826,49,Female,Central,Bronze
2827,44,Female,East,Bronze
2828,31,Male,South,Bronze
2829,41,Other,East,Silver
2830,28,Female,North,Bronze
2831,14,Female,East,Bronze
2832,22,Male,Central,Bronze
2833,47,Male,East,Bronze
2834,29,Male,East,Silver
2835,29,Male,South,Bronze
2836,29,Female,Central,Bronze
2837,51,Male,West,Bronze
2838,48,Male,West,Bronze
2839,54,Male,Central,Gold
2840,30,Male,West,Platinum
2841,34,Male,North,Bronze
2842,16,Female,West,Silver
2843,46,Female,North,Bronze
2844,20,Male,Central,Bronze
2845,34,Male,West,Bronze
2846,21,Male,West,Gold
2847,26,Male,North,Bronze
2848,23,Female,North,Platinum
2849,25,Female,East,Silver
2850,26,Female,South,Bronze
2851,26,Female,West,Gold
2852,40,Male,South,Gold
2853,20,Other,South,Gold
2854,34,Female,West,Silver
2855,44,Female,North,Bronze
2856,26,Male,East,Bronze
2857,24,Female,Central,Bronze
2858,29,Female,West,Silver
2859,43,Female,West,Platinum
2860,33,Male,Central,Silver
2861,26,Female,South,Gold
2862,36,Other,East,Bronze
2863,20,Female,South,Silver
2864,38,Female,Central,Gold
2865,36,Female,Central,Silver
2866,28,Male,East,Silver
2867,23,Female,Central,Silver
2868,23,Female,Central,Silver
2869,37,Female,East,Platinum
2870,44,Male,West,Silver
2871,25,Female,South,Bronze
2872,36,Female,West,Silver
2873,11,Female,West,Bronze
2874,26,Female,South,Silver
2875,31,Female,West,Bronze
2876,22,Female,East,Gold
2877,22,Male,South,Gold
2878,25,Male,North,Bronze
2879,34,Male,West,Bronze
2880,30,Male,Central,Silver
2881,9,Female,South,Gold
2882,10,Female,North,Bronze
2883,25,Female,Central,Bronze
2884,36,Male,North,Silver
2885,4,Male,West,Silver
2886,27,Female,Central,Bronze
2887,26,Female,West,Silver
2888,45,Male,Central,Platinum
2889,28,Female,South,Bronze
2890,35,Female,East,Silver
2891,33,Male,East,Bronze
2892,10,Female,North,Bronze
2893,39,Male,Central,Bronze
2894,34,Female,West,Silver
2895,37,Female,South,Gold
2896,71,Male,South,Silver
2897,11,Female,South,Bronze
2898,49,Female,East,Bronze
2899,29,Female,West,Silver
2900,34,Male,South,Bronze
2901,31,Male,South,Bronze
2902,27,Male,North,Silver
2903,26,Female,Central,Gold
2904,35,Female,Central,Bronze
2905,16,Male,Central,Silver
2906,39,Female,North,Bronze
2907,27,Female,East,Silver
2908,20,Female,North,Silver
2909,27,Female,South,Gold
2910,44,Female,West,Silver
2911,26,Female,South,Bronze
2912,35,Female,South,Bronze
2913,24,Male,West,Bronze
2914,39,Male,Central,Silver
2915,38,Male,North,Gold
2916,50,Female,East,Silver
2917,30,Male,South,Silver
2918,38,Male,South,Bronze
2919,32,Female,East,Silver
2920,44,Male,North,Bronze
2921,24,Male,South,Bronze
2922,39,Male,East,Silver
2923,30,Female,South,Gold
2924,31,Male,Central,Bronze
2925,32,Female,Central,Silver
